Report generated on: 11-25-2024 12:36:05
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"","energy consumption per GDP (1000 Btu/2015$ GDP PPP)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.47-34-RUS-TBTUUSDPP.A","        Russia","--","--","--","--","--","--","--","--","--","--","--","--","14.19691830073098","13.960942784072577","14.477784832737186","15.046307661267434","14.651484799653987","13.631651131804023","14.217853402979115","13.5356152030675","12.729713251852885","12.094267178577535","11.760626415899262","11.26970277322169","10.658967329014486","9.93658951166096","9.62419926854177","8.792780325177025","8.642366950384385","8.429584577192148","9.05573142769746","9.012996355172156","8.688911546711838","8.4045148880862","8.427131689309368","8.505901869403262","8.482695421959885","8.399014361317903","8.46957774417384","8.345581016618848","8.16187019659655","8.229418572938403","8.466552803193801"
"INTL.47-34-RWA-TBTUUSDPP.A","        Rwanda","0","0","0","0","0","0","0","0","1.4943336250804047","1.5389905199472045","1.6651059985949583","1.7438140373856648","1.6508414462256111","1.6483016529601484","3.387357605044261","2.551058663365934","2.2612613629635407","1.9937999839228093","1.8620538602827574","1.7602251875411283","1.3888862526805146","1.2799304405112133","1.1521949968948872","1.1068955718577775","1.015285471375133","0.9223044143783317","0.8530029079687088","0.8049568044645178","0.7518998296623373","0.725500148300625","0.7427675067554348","0.7653523583913318","0.7824111973394037","0.7821661385392055","0.7620291916049904","0.7560849526799125","0.7251151261708139","0.7441133258170337","0.7661940601774649","0.7587379215961327","0.7338634577570804","0.7480997034792837","0.7348106879332922"
"INTL.47-34-SHN-TBTUUSDPP.A","        Saint Helena","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.47-34-KNA-TBTUUSDPP.A","        Saint Kitts and Nevis","0","0","0","0","0","0","0","0","1.4313581669108122","1.3469463475024268","1.3061989316379905","1.7148251272999877","1.6673962960853679","1.9289267996212067","2.1468016265269547","1.768793971021572","1.9647925534822734","1.825661337448716","1.8071643463080518","1.7386071754405632","2.981848885227717","2.9226056057322953","3.116846811019827","3.2389589898884075","3.3811198257884927","2.8960055578322184","2.9476342638937725","3.122022014699864","2.933884692249956","3.095747202500501","3.1894050768781628","3.2347914305837504","3.222006904688585","3.012458209720418","2.9021769350479367","2.834967821311042","2.8225274965095735","2.8342776856751297","2.8062050538538905","2.6969779144032513","2.6598612835515643","2.988098728484527","2.920036970499115"
"INTL.47-34-LCA-TBTUUSDPP.A","        Saint Lucia","0","0","0","0","0","0","0","0","1.8449714984138448","1.7142278705795793","1.6651118104089095","1.6553724750959378","1.5465773603033697","1.5386483753878795","1.7861428833437176","1.766155653846177","1.6541299456678304","1.6558199987987732","1.556747227779569","1.5220414731801954","2.588569828951714","2.906188767104362","2.615057574279343","2.77535384274947","2.5965055175400886","2.6893907170298603","2.554655615333197","2.5915001045492616","2.5385272190605375","2.5153308629726108","2.6170902565642717","2.546157378375347","2.5370529353660283","2.5822778654625163","2.573246266191117","2.5857666072214096","2.5268811032625633","2.649654789437791","2.36367893026894","3.4894408867733615","3.9372923193935883","3.854273944266451","3.4023022957230324"
"INTL.47-34-SPM-TBTUUSDPP.A","        Saint Pierre and Miquelon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.47-34-VCT-TBTUUSDPP.A","        Saint Vincent/Grenadines","0","0","0","0","0","0","0","0","1.1409629547555853","1.6926141640653412","1.6413546669784087","1.4777778093007012","1.710866175408509","1.3837349731108628","2.4888730198562716","2.5402281464464687","2.2495470544678136","2.512254539393023","2.6070510998289294","2.482169326553426","2.296132226818162","2.677607247688023","2.741773008142027","2.706389751255975","2.8516921908943482","2.799664850070045","2.6119186396653236","2.5810147190224604","2.569158301146683","3.5472374964939535","2.698326701869875","2.512736195868003","3.04203203910769","2.4159780649666565","2.515846302602547","2.487360127160228","2.389055203121668","2.700218703244163","2.3898125295750794","2.0274786812300216","1.8232046024619815","2.51591944313741","2.5044710066689824"
"INTL.47-34-WSM-TBTUUSDPP.A","        Samoa","3.0040440473848564","3.2952123543035405","3.8335729707075026","3.815252152502114","4.699792939807517","3.5726591894082387","3.0194621242332778","2.989813963703407","2.9149077604353426","3.5096461893045277","3.7486931324532153","3.843897969727013","3.3595665700468116","3.6615667020840825","3.4415288493654135","3.2378986740785582","3.0464801779747503","3.029845193235634","3.024488054783141","3.0707066290246217","4.348406261880126","4.217495730701761","4.127414828223715","4.0313032276012315","3.9489726164864503","3.756922984944099","3.808662341655329","4.064040881621916","4.029917117217717","4.264854503528595","4.15386161817537","4.035975317761964","4.174037922766616","4.070693212053323","4.112843684565374","4.592684613564358","4.508688711929022","4.440927596078883","4.388757311466491","4.567404505709353","4.478384646772048","4.340275167931295","4.786636763729944"
"INTL.47-34-STP-TBTUUSDPP.A","        Sao Tome and Principe","0","0","0","0","0","0","0","0","1.2330186656647835","1.1927149844419203","2.309128916145964","2.4124758613199453","2.40144746459253","2.3696408503613795","2.836295978625086","2.7806821992331945","2.746324241949312","2.712561931864808","2.638650396837456","2.5894726599314732","2.049125084438936","1.9344123652246588","2.126943615744882","2.2117546907431493","2.435271429076632","2.4310997144246076","2.3307134018068996","2.3322632810641815","2.3525765503278424","2.4566005911864948","2.502835557519317","2.4748080552331735","2.539318934002858","2.4226744343401507","2.281264774688294","2.2751154867322247","2.2647308279928287","2.215375022611142","2.1184606081187933","2.2684074081861128","2.1016539936702086","1.9442163871232587","1.9896436829062434"
"INTL.47-34-SAU-TBTUUSDPP.A","        Saudi Arabia","0","0","0","0","0","0","0","0","5.475741968649307","5.345700435764562","5.234002605280486","5.052665921808077","5.095222971006239","5.204986725092442","5.291724269495819","5.1964365344413","5.408768489294302","5.590075751294543","5.66032120220255","6.103932547404349","6.1197843235549945","6.332667782830725","6.633494747794541","6.3762158937919","6.412391331486261","6.412435399082725","6.461550155303516","6.952745809252041","7.012367781402184","6.941583375833744","8.133287097705535","7.8976747773564355","7.390788023809632","7.403689877909786","7.412974796811999","6.2491963549775065","7.633182563242795","7.340961283025769","6.96657905605377","6.713539560101171","5.563825238490074","6.204997084838848","6.2043882842579325"
"INTL.47-34-SEN-TBTUUSDPP.A","        Senegal","0","0","0","0","0","0","0","0","1.9533547060880259","1.9421518776219477","1.980579221817135","1.7813816301523289","2.129707419414709","2.190784087552109","2.643753443950781","2.7130737956558235","2.682108308673793","2.377368891778188","2.388580436843714","2.4747498381678503","2.7121021479231917","2.8334996108229533","2.88861539053996","2.7244673700857494","2.7695807446646947","2.763021538441059","2.658302630677431","2.802884358463418","2.761863205716276","2.5785718788676633","2.582686827395826","2.6819820827218326","2.4984790808921917","2.522834312884677","2.632466962518803","2.8749357182281625","2.608209905947092","2.569303777782538","2.508483539400722","2.6741910865624257","2.461165879995729","2.3837965543274517","2.2015859926940267"
"INTL.47-34-SRB-TBTUUSDPP.A","        Serbia","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","6.822451522353444","6.449274347394571","6.127839039489954","5.935314895411586","6.017702053386348","6.166556339681773","5.797519343191249","5.559609602775455","4.9241766996645975","5.491844145685259","5.42771000558915","5.53721900728498","5.233191573193973","5.048836711912315","5.005536852430755","4.850032546319789","4.44767730635372"
"INTL.47-34-SYC-TBTUUSDPP.A","        Seychelles","0","0","0","0","0","0","0","0","8.67988047656183","8.189629885602677","6.806820843376051","7.511865844574044","6.946910151283599","6.725747517099909","6.780589916068049","7.063314661663144","6.951533946207453","6.398172381118232","5.752306677378738","5.643120238537336","9.26522653592403","10.194255036388537","8.766269892287276","9.335638018299008","13.298727556472356","11.112808538015711","10.791568469982307","8.00215729648747","8.877536601370474","9.74514895392768","8.284447379699142","6.72275050125882","7.430570870718394","6.28383787178467","6.938250036273398","6.598955293198224","6.553528606653131","6.388014576978165","5.397247151658273","5.169263323480308","5.632868692909508","4.199380586991527","3.759593004839279"
"INTL.47-34-SLE-TBTUUSDPP.A","        Sierra Leone","0","0","0","0","0","0","0","0","2.4035342285707877","2.3170234670205176","2.2770346940864363","2.3575467126613536","2.101990961997615","2.072255097393364","2.007349869402207","2.507383059616779","2.4300431059588528","2.71018920932129","2.6638737150080805","2.7180802762943244","1.2721812825229444","1.7082807119887218","1.3586057110376575","1.276084387312701","1.1957013558452212","1.0346860746760678","1.215506771983752","1.0518072400400686","0.9819503886552966","0.9557169977302132","0.9958289599229502","1.1925362142770028","1.180058660572217","1.147113749808984","1.2030258933239522","1.2260419303888537","1.1814879616683425","1.127082907006993","1.0886372027178013","0.9489691848827007","0.9264331608654095","1.3239375974428154","1.3184902783628143"
"INTL.47-34-SGP-TBTUUSDPP.A","        Singapore","8.520669054237622","8.125756433033475","7.870001013015641","7.186319642851046","7.074493078996689","6.8587347996932255","7.677592249509758","7.670931227641658","7.345441053327409","7.241866871811514","7.234335367622573","7.039174064274236","7.59782375660778","7.393700241128838","7.608534404860059","6.839785818198722","7.530661428382325","7.458425580260008","8.065272977824195","8.10413063305612","7.528137874536903","8.042235699204891","7.6474124474050695","8.115947053716766","7.9658428780275985","7.681338348293013","7.6247373490840324","7.595361421864418","7.69530921496702","7.686630135287099","7.5709840981886805","7.635377589406568","7.359527832026037","7.111569550636355","6.904361848278525","6.8349102740385055","7.000372360522964","7.02313435632864","6.931657715072742","6.65781873951803","6.283456349545922","6.1928921949127105","6.200686817634459"
"INTL.47-34-SVK-TBTUUSDPP.A","        Slovakia","--","--","--","--","--","--","--","--","--","--","--","--","--","12.949890822433863","11.315155318131701","11.228916798359558","10.251923990327022","9.40319259112857","8.874347992251167","8.764438861613177","8.736540424233828","8.876195462365718","8.516224845788464","8.033461375394339","7.452913610950012","7.158761404128729","6.562204002453829","5.740515781407754","5.52806295446208","5.220132645366626","5.085019728558102","4.9337199606159325","4.660793624894575","4.647647924813264","4.256049682105467","4.189121511656664","4.106332612989572","4.124831894771242","3.957671655604134","3.7205818502010586","3.7536604331549297","3.934775663399863","2.7312703876607523"
"INTL.47-34-SVN-TBTUUSDPP.A","        Slovenia","--","--","--","--","--","--","--","--","--","--","--","--","6.088199279776282","6.394572838021761","6.294869732671415","6.145810355619193","6.551929336485698","6.004854177478001","5.773869173006972","5.393482955012631","5.113331483314792","5.164081547326","5.068055274716279","4.9063179817387175","4.900903525513096","4.791556978138548","4.5365746572783445","4.261031456001506","4.418571481393436","4.258008667630053","4.273856676272559","4.222221215753241","4.216556828873632","4.050697822376643","3.8598641310216553","3.7174104014542375","3.765029604517688","3.7182384369375363","3.591238874918127","3.3461956031474274","3.3419751624223006","3.139994059884138","2.988360600942348"
"INTL.47-34-SLB-TBTUUSDPP.A","        Solomon Islands","0","0","0","0","0","0","0","0","5.650675428857073","5.2754664422123465","4.943203286963315","4.820246924158851","4.338690135286938","4.256323674919925","3.938125536519387","3.4670856188659043","3.3120850769045806","3.2558897283839436","3.055296012925031","3.0052677981954736","5.089937540363906","5.601576782364834","5.764331267682326","5.511301869501715","5.443498422785105","5.196697557592055","5.176850138949302","5.32467402006815","5.086851524459859","5.117862613193391","4.8063728635918315","4.6397268558425","4.545834750905922","4.297688574314511","3.9964701616014056","3.5903544873101474","3.266648728902059","3.1464488471452317","3.209067651475501","3.106489794028882","3.048371496148843","2.9654381806678374","3.2381420443969198"
"INTL.47-34-SOM-TBTUUSDPP.A","        Somalia","0","0","0","0","0","0","0","0","39.6670380720568","39.14104311356379","34.659375902230764","20.062213102071986","20.3737743322401","20.61982209797003","25.09929469247749","24.1361225264444","22.39994274169436","22.07810529844277","20.713797256735603","19.301281223156796","22.540099005225787","21.393078388137177","21.487356047151604","19.964043844270357","18.65194460266858","17.582263482600442","16.63728851416048","15.817417529479018","14.668026851624557","13.711178543378365","13.172077505471075","12.345618943697678","11.584611836450406","11.907120461325269","11.07399730651482","10.446488109879017","10.012673092508635","9.12271827275529","8.893241952846836","8.573435370267225","8.435126985543018","7.835712511887295","7.85089643628862"
"INTL.47-34-ZAF-TBTUUSDPP.A","        South Africa","7.50160446048733","7.679743652162514","8.258243498439832","8.682147163462231","8.919700559703848","9.195505525174399","9.308421554600352","9.452694488150483","9.24590249134099","9.073692886856138","9.397226707041126","9.47521274647431","9.750109954836029","9.768929875996193","9.685076262880179","9.936664166466683","9.848210696380987","9.94884669345467","10.116463891590307","9.623815750647324","9.547249267289438","9.150494851260474","9.16401342406633","9.341268467891835","9.091177791278147","8.801144339436206","8.432426035667717","8.48027853201486","8.316521940205016","8.295629420904554","8.221921098285142","7.857372951095846","7.7880405145677996","7.645121147189153","7.454749329028846","7.328296621784658","7.223903469830731","7.344763587908591","6.9504449690474335","7.298658460640888","7.50564213652102","6.803328433850583","7.243327736195397"
"INTL.47-34-KOR-TBTUUSDPP.A","        South Korea","9.22216565052902","8.985687605934022","8.471698379904213","8.000086109928969","7.573658447237587","7.4660927827555525","7.47915389761388","7.526848320443615","7.505404729359734","7.527909070711954","7.658009770055948","7.726465882803773","8.109490801946041","8.228599974849288","8.095580665150502","8.052412149765765","8.070752659510227","8.187953558930783","7.940122691347462","7.82124416025426","7.691832270752553","7.542856249968357","7.097168368290377","7.147685823811968","6.934463994852244","6.870934349315898","6.645734900762367","6.516440978176787","6.427107709361337","6.43938433309594","6.537489281772827","6.55448612704138","6.511134120681802","6.282539540295184","6.14266354961733","6.133957956984548","6.124167853737876","5.942295144702712","5.791238410294939","5.640662763303145","5.536340097963379","5.496013674186119","5.249953429972021"
"INTL.47-34-SSD-TBTUUSDPP.A","        South Sudan","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","1.2434078903064176","1.0334102853427878","1.0527570402576805","1.2932603498104884","1.4402528306826188","1.3393833870954288","1.4090052201530652","1.5630839108967074","1.5962293076038772","1.6587408767269625","1.702925641505375"
"INTL.47-34-ESP-TBTUUSDPP.A","        Spain","3.990340903474657","4.126977560818626","4.374569103936331","4.40640964481984","4.002984784659798","4.013449819762393","3.9827859522853135","3.8714433825158414","3.8823928374213525","3.9538034065199494","3.844295631057359","3.929014626412535","3.954053782668949","3.8572828313178116","3.9016415074420254","3.9846514986200043","3.87550971480368","3.99421016713848","4.020349693223427","4.02122378993143","4.00815829242386","3.9651615605742476","4.015388012586681","3.9770250708805266","4.058837065158379","4.031153976240516","3.87352886781902","3.8214214006202436","3.62126424413103","3.4533490538095326","3.468482438050567","3.352709674599323","3.3849046388302355","3.2667084428545152","3.1847766677798237","3.1262003848966224","3.0985484359346036","3.082913576919964","3.0203111424075693","2.9338939868747174","2.8927212902501185","2.896431161649686","2.8120203336785123"
"INTL.47-34-LKA-TBTUUSDPP.A","        Sri Lanka","0","0","0","0","0","0","0","0","1.2511815701277964","1.1559168929977026","1.200166523572326","1.0629514064226617","1.145459346315944","1.2287260217423754","1.2442049575589442","1.2336176830539591","1.1999823476590028","1.205908821338378","1.2526442685650299","1.28958247455046","1.3977930849425269","1.3868019964690617","1.377387903943097","1.3083960671174315","1.3126163474793484","1.2853183612511438","1.1855560823715487","1.1384685064731648","1.0599800187692323","0.9750240762896076","1.0085078135911862","1.0704761761306563","1.0621396424178502","0.9581973387395031","1.045384224065402","1.1847272513129494","1.2364461349777263","1.1569879038479614","1.1301363784509617","1.1763228166306263","1.106001149667679","1.1030732077296017","1.1720379911128944"
"INTL.47-34-SDN-TBTUUSDPP.A","        Sudan","0","0","0","0","0","0","0","0","0.9975592563418217","0.884702226705346","0.8440283100274348","1.11891585942786","0.9588595150020418","0.8651395344758588","0.7773162052949757","0.6815216179310795","0.6473812414875221","0.5620538866882121","0.5404162870266646","0.5617893978924742","0.7914877227003358","0.7973589833590332","0.9024233615729187","0.888519496932929","0.9345836061651945","1.0280688776490141","1.156137815810128","1.1610053191395033","1.2226616127183159","1.300183122474969","1.3359240369988028","1.3166288828358454","1.5254275885061779","1.5222717615164103","1.481522892586189","1.5335733053987204","1.7899531475809958","1.7891906482287434","1.819005717261896","1.8382203221386928","1.903687772453861","1.8507427475197282","1.8547423595972"
"INTL.47-34-SUR-TBTUUSDPP.A","        Suriname","0","0","0","0","0","0","0","0","3.733437199278246","4.222089228203006","5.158772597070592","4.887517901165354","4.6735718503479","5.1784763111820356","4.999847111387192","4.972710157382934","4.8323602343664405","4.729326609336705","4.615453440030473","4.691842979518208","4.277835102759786","4.008754920857864","4.42025817358813","3.587854003026659","3.8644332120788527","3.745513251864693","3.8977196422243514","3.4240231337163034","4.0167778790561295","3.986507781823861","4.43806294303455","3.3779591152932067","3.7678036734669593","3.413851081418994","3.424556254119212","3.3948438723893504","3.4172254113146847","3.7750189689914895","3.6372315705551657","3.669784505411467","4.117521495366986","4.022810499196429","4.10992090437507"
"INTL.47-34-SWE-TBTUUSDPP.A","        Sweden","7.3515525328523275","7.106239423434514","6.47518420715808","6.330959615308898","6.273419902207437","6.595264502752243","6.782009850122814","6.532402040685121","6.325331023202898","6.022913528875865","5.9982719032691545","6.287729949770963","6.276322000619748","6.3323551002575424","6.55236536501007","6.223997124166283","6.379658770827031","5.966110923067947","5.858362927394931","5.569742782935515","4.922470751927718","5.1942911328922285","5.011421982439029","4.859608390691312","4.985113352314606","4.703468649462502","4.435858723082734","4.266952034123475","4.213330969405412","4.012418421829359","4.127013586141335","3.847363789497281","3.848603897901966","3.77779088694048","3.5952865167026684","3.354759561296107","3.4711361618720646","3.4844788036145258","3.3301192168315104","3.2410110696037138","2.9213015553209445","2.9912096919392304","2.8667316994445167"
"INTL.47-34-CHE-TBTUUSDPP.A","        Switzerland","3.101207975122067","2.7016859152093473","2.6430110340553403","2.8195734455436514","2.7707964208894036","2.9212357010323355","2.8830695986345054","2.8135070865242082","2.768703697037514","2.6583332367894577","2.605445574588141","2.7165679969568974","2.754045672011272","2.680921003411887","2.642237572984012","2.6800397555724","2.716435031403473","2.6363371101932693","2.6355009049244478","2.6167356068210843","2.496824842228984","2.5158342266910725","2.4557692607051393","2.501715616316706","2.447035774571643","2.353521324700597","2.3191822724819917","2.1743763409982435","2.17808860007322","2.176361616115149","2.1588218396537413","2.012451127686616","2.017456602544144","2.0253437306812403","1.8759093644507085","1.7963405059777693","1.7572247813682988","1.7155521700776035","1.6950353616373104","1.6829760853643347","1.5565864915481673","1.4761636933843705","1.4594348948591707"
"INTL.47-34-SYR-TBTUUSDPP.A","        Syria","0","0","0","0","0","0","0","0","9.595863735421382","12.395529059541413","13.81531946288859","11.846544749766782","10.781014723711658","11.419838264082877","11.347558527202194","10.194670995184616","10.024906134729003","10.160151581929174","10.251760733267357","10.946238930549066","10.429626827304894","9.903441656345201","10.052180636368158","9.67377515780449","9.984662232131019","10.650044848408848","10.608402764040918","10.396883749264795","10.142841050230263","9.011171279387556","8.829277931312467","7.714086009534089","8.047537624029852","7.9658223321142225","7.923935935680846","7.546894816627014","7.797460097049758","7.923513189530634","9.162130446717919","7.99119626194588","7.477660084323934","7.365313395586348","7.646076541097389"
"INTL.47-34-TWN-TBTUUSDPP.A","        Taiwan","7.140504180155654","6.34786748199133","6.119830543606947","6.401251012242993","6.790577887061011","6.683770297419281","6.349404471028025","6.085138405322752","6.135078979361077","5.967267051241024","6.002097121298776","5.741772552728524","5.546098506971923","5.575720181012054","5.55667648812221","5.641219052569081","5.742930248502779","5.61481827057465","5.709480273420816","5.595282617609969","5.64471189981268","5.889331743389784","5.862464939749207","5.905683783149597","5.736921105828648","5.534554746089803","5.338998231135023","5.227327243676281","4.991005480920762","4.9988041939538945","4.843947859888412","4.634309741599434","4.458487266383078","4.3721458213758595","4.301515002404399","4.226138466960781","4.215899021987062","3.809944361877556","3.9173980744716452","3.8270049267544692","3.5803795532086156","3.552378259100706","3.5303980241247954"
"INTL.47-34-TJK-TBTUUSDPP.A","        Tajikistan","--","--","--","--","--","--","--","--","--","--","--","--","11.492055924963722","11.4318997470664","14.007619082760016","12.570041764288415","17.748975053081207","17.185393448964298","16.885621915097","18.795803732917765","12.375391191822297","11.938759631565087","10.732566745760229","10.168329369168116","9.679346700606022","9.170802404732658","8.45846595762831","6.888047736292412","5.8805142625159466","5.043523732611182","4.904902017577246","4.761863658571162","4.90297870759824","4.827451845994747","5.006770628785543","4.62562462810205","4.691789284051305","4.448533360573876","4.454317123723912","4.509390485259883","4.5087943305667855","4.135801676245843","3.918065977487556"
"INTL.47-34-TZA-TBTUUSDPP.A","        Tanzania","0","0","0","0","0","0","0","0","1.2881443839221285","1.231323317443388","1.2748116118931572","1.0827395698660096","1.1671233842500313","1.2079836046702532","1.073959486030162","1.0174917911660437","1.008613780890637","0.940908741712585","0.9847430414442986","0.9886785688168708","0.9893457800898976","1.0507345134925055","1.1028768069241905","1.0707642952842211","1.2791571463465063","1.3512998238001286","1.3396685960051993","1.2770554744840257","1.2624047182651563","1.1831395889956082","1.3007864832120417","1.268433253695433","1.528327897078821","1.5013258177258353","1.4279362305329295","1.4185735661844667","1.4556705500135245","1.2284739845015944","1.2457463677592489","1.1789199582673222","1.0693642780634673","1.1216538118053996","1.1942316101576385"
"INTL.47-34-THA-TBTUUSDPP.A","        Thailand","2.655538408011692","2.641497398334519","2.434966729025148","2.484732067634582","2.614346490751603","2.7280587181795486","2.674995651901448","2.7799758417978246","2.802247580509967","2.9176246770006578","3.1044780737475657","3.138734654807576","3.1334576339861404","3.3308633034870296","3.4287166445788366","3.5671530589926626","3.8142018975448844","4.203868985477954","4.298044121074858","4.221783736046135","4.216918081724543","4.3143459501745784","4.533346051077082","4.624453045731226","4.717907264402443","4.661775570517721","4.512930226116204","4.425127004602121","4.3925762590158905","4.5977184511148055","4.658358099711586","4.723175451245995","4.682475016492249","4.836559275891792","4.812577180592318","4.697253478482427","4.65477731387138","4.563347999699579","4.45379922485255","4.258428563962116","4.227388335204924","4.123055027159214","4.11402663603483"
"INTL.47-34-BHS-TBTUUSDPP.A","        The Bahamas","0","0","0","0","0","0","0","0","3.8740359836099225","4.1508352871257","4.487678174579582","4.154239129242398","3.654522625884048","3.8470591311953406","4.143343657374876","4.743902083479794","5.1312655614121","4.937694599508012","5.354768688905388","4.395824222675923","5.009996084688458","4.975354876499319","5.024280001489243","3.5544007459341707","3.9051996551006454","3.631628779787237","4.114553404773183","4.670848455450512","4.672900445085017","3.666096935351954","3.7615867250665893","3.300832658058856","3.7006692885547308","3.544625378668271","3.4165898372869026","3.233867352471826","3.411623155354421","3.9682598423243802","4.188224833591882","4.22123099515799","4.65829822360165","3.876337705336934","3.5653412466975594"
"INTL.47-34-TLS-TBTUUSDPP.A","        Timor-Leste","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","1.2355405483096076","1.3325422126980373","1.297983771624981","1.38095093671214","1.296746860784943","1.2800575065761275","1.3022859881799915","1.2368053724962222","1.2111615659889963","1.366927816337941","1.997317254795636","2.1930611279986607","2.092540798402161","1.9794383984605686","2.08293487754862","2.126120761381011","2.101099677690714","2.172667649211135","2.492936496610808","2.5121005960533083"
"INTL.47-34-TGO-TBTUUSDPP.A","        Togo","0","0","0","0","0","0","0","0","1.1141377061593203","1.2466362586833364","1.207170765506591","2.025423824682613","1.5697021289525426","1.4684087329231341","1.4161801066853046","1.3896835966095196","1.2830962430193675","1.241930655120171","1.3355789959432263","1.8693726362589405","1.840491574030066","1.6285889760832852","1.7162220089263136","1.9944305247043974","1.9993548432473252","2.0459114765040107","1.7375984018221031","2.1331286236272535","2.460852737963552","4.15683237709353","3.739958182853817","3.268055667248496","2.7678394871666945","2.573105937482346","2.2328769046453036","1.4804196734311832","1.9821309746132243","1.7975553995594338","2.0872699979832485","2.0483358422437004","1.8623266550366286","2.0230544107974207","1.8523763799881523"
"INTL.47-34-TON-TBTUUSDPP.A","        Tonga","0","0","0","0","0","0","0","0","2.9447643990822625","3.6236251585191024","3.6992404171251363","3.531001226169062","3.3488818970682126","3.2211729877881674","4.171021015840883","3.6639523741128137","4.160258060899189","4.381277489364143","4.354339955126949","4.256684883494169","3.196608471210439","2.837741111173862","2.944595855098866","3.6260026786286566","3.4226474204097266","3.659789574496743","4.209252824969275","3.69602846785561","3.810313059183607","4.362443695351948","3.938981137808142","3.4895685413170603","3.51506383624342","3.4144616630729376","3.6228124627287928","3.7359323289900632","3.711492447558583","4.263955932895745","3.697532230558775","4.2089931615480705","3.9838139721047265","3.2640393749201957","3.4872402007635848"
"INTL.47-34-TTO-TBTUUSDPP.A","        Trinidad and Tobago","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"INTL.47-34-TUN-TBTUUSDPP.A","        Tunisia","3.9658820745188867","4.098743537348297","3.939040354368267","4.2466891029587535","4.420685886998203","4.296900973109915","4.600637062529245","4.005032220929161","4.301581137086038","4.731762560197597","4.355100627166971","3.455262711673781","3.7073078454673847","4.1425321383401394","4.3522381242280685","3.839547056348344","3.8471428246481962","4.240157005464116","4.350181451700331","4.130780812582431","4.119568253376163","4.4075588052579295","4.303964875220424","4.043302525099329","3.8811034774621227","4.072423758090674","3.6527268001778896","3.051684727700005","3.38833143632315","2.7357359687549296","2.7140999018009464","2.6443466367012385","2.7815890019305862","2.8707636973453337","3.062798678359925","3.135572274448264","3.09335711063313","3.206183155943199","3.2087263589894657","3.158185718380591","3.1955631385718513","3.292440446353767","3.2481864211245033"
"INTL.47-34-TUR-TBTUUSDPP.A","        Turkiye","2.216606916620823","1.9610187602644327","2.1931138147702214","2.223225028033104","2.1671590607172275","2.324420652796307","2.425705272282172","2.456549240693358","2.3750572751357724","2.6250702334849856","2.5629150667361547","2.604490171218509","2.601270731794248","2.610291330432758","2.7229832126632973","2.815393776551941","2.8638269265338567","2.810888248048824","2.895234002248268","2.9761184898406703","3.057051892903471","2.9935047441859033","3.007271866687314","2.9994123837590476","2.8291915220763446","2.812697621058081","2.873748573369831","2.9954447966442084","2.907179568193481","3.076612200057533","2.8866732132955764","2.786143708094245","2.7865329278523796","2.569726386254032","2.571412650834447","2.606628183105474","2.6425544636148475","2.652453846811279","2.5219609250511215","2.525560155155416","2.3674741364074614","2.337104721390817","2.151857775753212"
"INTL.47-34-TKM-TBTUUSDPP.A","        Turkmenistan","--","--","--","--","--","--","--","--","--","--","--","--","8.644372025381486","8.0528365760684","9.545432718731325","11.055827130625067","10.278797292597377","11.900303750594098","10.262226022417135","9.999383453896113","13.63072301624903","15.380247636923709","18.02848831373935","21.96160296117071","21.951228606189133","20.560363175304623","14.372902024757133","12.387769419198147","8.812446186412844","13.572203730878924","13.710419492632663","14.116878470408727","15.293401222755657","15.741032867228075","15.508936427636877","18.3820577460012","18.525016660396297","17.521510536435592","17.390895645472252","18.347720093147363","19.188540700305087","18.242863396031357","18.222240645539113"
"INTL.47-34-TCA-TBTUUSDPP.A","        Turks and Caicos Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.47-34-TUV-TBTUUSDPP.A","        Tuvalu","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
